Jour,Susceptible,Exposed,Infected,recovered
0,19964,16,20,0
1,19952,17,28,3
2,19933,29,35,3
3,19899,50,43,8
4,19873,55,57,15
5,19837,66,73,24
6,19784,92,86,38
7,19725,114,115,46
8,19640,159,141,60
9,19538,199,181,82
10,19421,254,219,106
11,19294,291,279,136
12,19124,366,342,168
13,18888,451,448,213
14,18605,553,555,287
15,18239,688,710,363
16,17800,886,862,452
17,17273,1060,1100,567
18,16606,1306,1389,699
19,15828,1571,1743,858
20,14917,1899,2117,1067
21,13889,2233,2541,1337
22,12639,2644,3046,1671
23,11371,2943,3594,2092
24,10109,3131,4222,2538
25,8738,3408,4756,3098
26,7401,3463,5412,3724
27,6174,3430,5989,4407
28,5021,3328,6475,5176
29,4008,3223,6744,6025
30,3150,3014,6931,6905
31,2481,2649,7066,7804
32,1966,2277,7049,8708
33,1552,1976,6883,9589
34,1250,1623,6650,10477
35,1012,1390,6294,11304
36,854,1099,5897,12150
37,727,901,5450,12922
38,674,750,4992,13584
39,597,620,4608,14175
40,551,495,4226,14728
41,536,412,3805,15247
42,514,353,3422,15711
43,508,299,3092,16101
44,506,255,2768,16471
45,504,200,2502,16794
46,525,180,2242,17053
47,549,147,2009,17295
48,571,122,1779,17528
49,598,120,1579,17703
50,628,105,1418,17849
51,666,92,1261,17981
52,710,90,1088,18112
53,749,82,958,18211
54,798,74,843,18285
55,843,72,740,18345
56,900,61,671,18368
57,941,60,601,18398
58,975,63,530,18432
59,1013,57,473,18457
60,1072,54,430,18444
61,1128,46,407,18419
62,1172,46,359,18423
63,1219,44,330,18407
64,1276,35,303,18386
65,1335,28,271,18366
66,1388,27,240,18345
67,1445,26,212,18317
68,1495,25,197,18283
69,1553,25,173,18249
70,1604,24,157,18215
71,1665,24,138,18173
72,1717,26,124,18133
73,1770,22,118,18090
74,1828,19,112,18041
75,1880,14,107,17999
76,1926,15,92,17967
77,1978,19,83,17920
78,2024,13,85,17878
79,2071,15,79,17835
80,2125,16,77,17782
81,2181,19,73,17727
82,2231,20,66,17683
83,2292,17,58,17633
84,2331,17,57,17595
85,2377,13,57,17553
86,2435,11,58,17496
87,2488,11,48,17453
88,2536,16,38,17410
89,2590,17,37,17356
90,2630,19,37,17314
91,2687,16,39,17258
92,2743,20,40,17197
93,2795,19,43,17143
94,2847,16,44,17093
95,2885,17,39,17059
96,2936,19,34,17011
97,2978,14,39,16969
98,3020,19,37,16924
99,3072,14,39,16875
100,3109,12,38,16841
101,3168,10,33,16789
102,3208,13,28,16751
103,3260,14,28,16698
104,3325,13,24,16638
105,3388,10,27,16575
106,3434,10,25,16531
107,3479,13,24,16484
108,3515,10,31,16444
109,3552,5,35,16408
110,3591,2,36,16371
111,3629,3,30,16338
112,3681,7,24,16288
113,3724,7,22,16247
114,3767,3,26,16204
115,3810,2,21,16167
116,3851,9,20,16120
117,3893,3,24,16080
118,3924,7,21,16048
119,3962,3,25,16010
120,4007,6,23,15964
121,4054,9,19,15918
122,4107,7,21,15865
123,4158,9,21,15812
124,4195,10,23,15772
125,4239,6,24,15731
126,4283,7,25,15685
