Jour,Susceptible,Exposed,Infected,recovered
0,19967,13,20,0
1,19947,29,20,4
2,19925,35,34,6
3,19905,42,36,17
4,19879,56,46,19
5,19859,54,60,27
6,19823,64,80,33
7,19760,104,93,43
8,19701,124,125,50
9,19603,170,160,67
10,19496,210,206,88
11,19357,254,277,112
12,19146,376,334,144
13,18922,456,433,189
14,18646,529,586,239
15,18283,680,729,308
16,17790,864,934,412
17,17257,1060,1147,536
18,16555,1369,1387,689
19,15752,1630,1741,877
20,14902,1839,2147,1112
21,13795,2239,2603,1363
22,12516,2636,3128,1720
23,11199,2942,3713,2146
24,9944,3105,4294,2657
25,8554,3370,4835,3241
26,7278,3418,5411,3893
27,6042,3424,5942,4592
28,4917,3356,6358,5369
29,3954,3147,6667,6232
30,3195,2857,6869,7079
31,2531,2571,6911,7987
32,2022,2257,6820,8901
33,1626,1920,6696,9758
34,1298,1668,6408,10626
35,1040,1412,6128,11420
36,871,1142,5833,12154
37,741,927,5473,12859
38,663,737,5024,13576
39,614,591,4587,14208
40,566,485,4114,14835
41,546,402,3707,15345
42,552,331,3320,15797
43,550,270,2973,16207
44,566,222,2702,16510
45,580,176,2401,16843
46,586,160,2125,17129
47,605,135,1863,17397
48,633,127,1650,17590
49,655,114,1479,17752
50,678,116,1322,17884
51,709,110,1208,17973
52,759,105,1086,18050
53,789,89,960,18162
54,825,79,857,18239
55,873,77,750,18300
56,923,76,673,18328
57,956,71,616,18357
58,1021,61,540,18378
59,1061,61,487,18391
60,1116,53,428,18403
61,1166,42,393,18399
62,1223,34,362,18381
63,1284,35,319,18362
64,1343,36,282,18339
65,1400,39,244,18317
66,1440,42,226,18292
67,1484,48,201,18267
68,1535,32,190,18243
69,1600,32,176,18192
70,1666,24,165,18145
71,1739,23,147,18091
72,1793,24,134,18049
73,1842,22,118,18018
74,1898,23,103,17976
75,1952,25,98,17925
76,2021,19,94,17866
77,2077,22,83,17818
78,2127,19,79,17775
79,2186,19,72,17723
80,2239,18,70,17673
81,2297,22,68,17613
82,2336,18,66,17580
83,2397,22,62,17519
84,2446,20,68,17466
85,2502,20,64,17414
86,2554,22,63,17361
87,2605,18,66,17311
88,2656,12,66,17266
89,2707,10,62,17221
90,2755,10,56,17179
91,2800,14,49,17137
92,2861,12,51,17076
93,2908,14,43,17035
94,2951,13,45,16991
95,3008,16,39,16937
96,3059,12,43,16886
97,3108,13,37,16842
98,3156,11,35,16798
99,3203,8,34,16755
100,3246,11,27,16716
101,3298,12,23,16667
102,3356,13,22,16609
103,3400,8,25,16567
104,3449,8,25,16518
105,3490,10,23,16477
106,3547,6,26,16421
107,3588,8,22,16382
108,3650,8,20,16322
109,3693,8,20,16279
110,3744,7,19,16230
111,3791,8,20,16181
112,3842,9,17,16132
113,3887,9,19,16085
114,3932,6,17,16045
115,3981,8,16,15995
116,4028,6,17,15949
117,4082,4,19,15895
118,4134,6,18,15842
119,4186,5,17,15792
120,4228,6,17,15749
121,4282,6,17,15695
122,4338,7,18,15637
123,4375,6,16,15603
